제목,저자,장르,연도,연도 근거,링크,발행처,비고,통합 통계
문예작품모음집,,기타,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200816893,,KDC 810,포함
셰익스피어 이야기,"Lamb, Mary, Lamb, Charles",희곡,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200816896,,KDC 842,포함
14세 사랑하고 싶은 나이잖아요,이수경,기타,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200816897,,KDC 818,포함
너무 보고 싶어서 울 때도 많았어,조은애,기타,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200816898,,KDC 818,포함
사랑해! 하늘만큼 땅만큼,임형권,기타,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200816899,,KDC 818,포함
"알고 싶은게 있어, 넌 날 사랑하니?",이은지,기타,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200816900,,KDC 818,포함
셰익스피어 이야기,"김태언, Lamb, Mary",희곡,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200816901,,KDC 842,포함
눈보라 꽃보라,"교수문화, 허영찬",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200816904,,KDC 813,포함
요술 부채,"교수문화, 계창훈",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200816905,,KDC 813,포함
날으는 작은 거인,"교수문화, 김영구",기타,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200816906,,KDC 808,포함
하이디의 꿈,"허영찬, 교수문화",기타,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200816907,,KDC 808,포함
진짜왕자 가짜왕자,"교수문화, 김영구",기타,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200816908,,KDC 808,포함
꾸러기들은 아무도 못말려,오영철,기타,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200816909,,KDC 818,포함
천마를 탄 나무꾼,"교수문화, 최정수",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200816911,,KDC 813,포함
천하고집 왕고집,"교수문화, 김영구",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200816912,,KDC 813,포함
울지 않는 자매,"교수문화, 허영찬",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200816913,,KDC 813,포함
교실 밖에서 읽는 중학교 소설,"하근찬, 박지원",기타,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200816916,,KDC 808,포함
엄마곰의 사랑,"이한중, 오가와 미메",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200816917,,KDC 833,포함
우정의 거미줄,"김경, White, Elwyn Brooks",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200816546,,KDC 843,포함
깔깔 유머시리즈,오경자,기타,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200816547,,KDC 817,포함
(개구쟁이 삼총사) 엉터리 작전,"이종한, Reuter, Bjarne",기타,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200816548,,KDC 859,포함
젠다성의 포로와 아름다운 공주,"정성희, 홍희기",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200816549,,KDC 843,포함
박문수전,이규성,소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200816553,,KDC 813,포함
별 꽁꽁 나 꽁꽁,"김태하, 정대연",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200816554,,KDC 813,포함
십대를 위한 수필,김원태,수필,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200816562,,KDC 814,포함
사랑을 파는 벼룩 시장,"소중애, 황명희",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200815431,,KDC 813,포함
짝꿍,"윤정화, 이상현",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200815432,,KDC 813,포함
꼭 하고 말테야,"이다현, 원유순",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200815433,,KDC 813,포함
가시나무에 떨어진 별,"이규경, 남미영",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200815434,,KDC 813,포함
열한 살 봉자씨,"이상현, 전미영",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200815435,,KDC 813,포함
행복한 아기 제라늄,"정경련, 천지프로덕션",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200816933,,KDC 813,포함
참 예쁜 무지개야,김교현,시,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200816934,,KDC 811,포함
세상에서 제일 큰 어항,"김태두, 천지프로덕션",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200816936,,KDC 813,포함
팔랑이의 한가위,"정진채, 천지프로덕션",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200816937,,KDC 813,포함
탐라가 탐나요,"김정숙, 정종석",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200816938,,KDC 813,포함
(세계 교과서에 실린) 명작 동화,한병곤,기타,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200816940,,KDC 808,포함
(세계 교과서에 실린) 명작동화,"권순주, Grimm, Wilhelm",기타,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200816941,,KDC 808,포함
하늘까지 닿는 코,"임석재, 정준용",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200816942,,KDC 813,포함
만주를 누비는 호랑이왕대,"강선영, Baikov, Nikolai",희곡,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200816943,,KDC 892,포함
할아버지가 하는 일은 언제나 옳아요,"요술 램프, 루디 스코치르",기타,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200816947,,KDC 859,포함
스파이를 찾아라,"신은균, 송명호",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200816948,,KDC 813,포함
공포밀실여행,"한우리, Shelley, Mary W",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200816949,,KDC 843,포함
바람과 항아리,손수복,소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200816691,,KDC 813,포함
생일 선물,유경환,소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200816692,,KDC 813,포함
할머니의 기억,"이주희, Jaouen, Herv?",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200816693,,KDC 863,포함
오이대왕,"유혜자, N?stlinger, Christine",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200816694,,KDC 853,포함
금순아 노올자,"정지윤, 이상권",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800480,,KDC 813,포함
하얀기린,"Dean, David, 조영지",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800479,,KDC 843,포함
기찻길 옆 동네,"김남중, 류충렬",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800481,,KDC 813,포함
(숲을 지키는 꼬마 오랑우탄) 도도,"김서정, Romanelli, Serena",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800483,,KDC 853,포함
곰 세 마리,"Barton, Byron, 조은수",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800488,,KDC 843,포함
친구야 안녕!,"Foreman, Michael, 김새려",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800489,,KDC 843,포함
넌 정말 멋진 친구야!,"임승신, Bloom, Suzanne",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800491,,KDC 843,포함
포인세티아의 전설,"김경미, De Paola, Tomie",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800493,,KDC 843,포함
친구가 되어줘!,"Dunbar, Polly, 문정회",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800507,,KDC 843,포함
생각을 디자인하라,"이동산, 정주연",기타,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800508,,KDC 802,포함
"움직이지 마, 선물아","곽노경, Tallec, Olivier",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800509,,KDC 863,포함
은혜 갚은 까치,"애니아툰, 김용우",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800512,,KDC 813,포함
내가 없는 일기,"Musierowicz, Malgorzata, 박규조",희곡,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800516,,KDC 892,포함
안녕 치와오,"나리유키 와카코, 송주은",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800517,,KDC 833,포함
횃불,"박태원, 김우일",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800518,,KDC 813,포함
두 도시 이야기,"Harvey, Bob, 이인규",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800519,,KDC 843,포함
너만 알고 있어,송재윤,소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800525,,KDC 813,포함
하늘 끝 마을,"김종도, 조성자",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800527,,KDC 813,포함
돈 키호테,"Cervantes Saavedra, Miguel de, 김정우",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800528,,KDC 873,포함
주홍 글씨,"김욱동, 김무연",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800529,,KDC 843,포함
책가방을 버린 아이,"추비선, 김희석",기타,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800533,,KDC 818,포함
여름 원정기,"Vorontsov, Nikolai, Malmusi, Luciano",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800534,,KDC 883,포함
아우슈비츠의 바이올린,"Hassan, Ya?l, Bloch, Serge",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800535,,KDC 863,포함
겁쟁이 경비견과 코요테,"Wallace, Bill, 윤미성",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800543,,KDC 843,포함
생각쟁이를 위한 명작논술,"엄영순, 김민철",기타,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800793,,KDC 802,포함
(의리의 여형사) 다모,"김은미, 김향금",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800795,,KDC 813,포함
해와 달이 된 오누이,"김중철, 고지영",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800554,,KDC 813,포함
썰매 타는 암소 무,"조윤정, Wieslander, Jujja",기타,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800555,,KDC 859,포함
별밤곰이 찾아온 날,"사카이 고마코, 고향옥",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800560,,KDC 833,포함
잠을 파는 가게,"김성은, 최나미",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800610,,KDC 813,포함
너만 새 옷 입니?,"김원희, 이경혜",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800611,,KDC 813,포함
사자보다 생쥐가 좋아,"고우리, 김연주",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800612,,KDC 813,포함
뚱이가 넘어졌어요,"정세연, 이은영",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800613,,KDC 813,포함
"아북거, 아북거","지혜연, Dahl, Roald",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800373,,KDC 843,포함
이 고쳐 선생과 이빨투성이 괴물,"김영진, Lewis, Rob",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800374,,KDC 843,포함
셋 둘 하나,"최나미, 정문주",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800376,,KDC 813,포함
아버지와 아들,"한지희, 노경실",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800377,,KDC 813,포함
마주 보고 크는 나무,"조성자, 서은영",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800378,,KDC 813,포함
내가 할래!,"노인경, 이지현",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800614,,KDC 813,포함
동생이 사라졌으면 좋겠어,"이형진, 차보금",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800615,,KDC 813,포함
요술 눈알을 찾아 주세요!,"노인경, 이희주",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800617,,KDC 813,포함
"친구야, 잘 지내고 있지?","최은규, 류준화",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800618,,KDC 813,포함
고슴도치가 싫다고?,"김병남, 차보금",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800619,,KDC 813,포함
"솔이야, 미안해","최양숙, 김장성",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800620,,KDC 813,포함
"악어님, 안녕하세요?","김윤조, 신혜은",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800621,,KDC 813,포함
오동통이 혼자 놀았어요,"강영수, 이상희",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800622,,KDC 813,포함
여기가 우리 엄마 가게예요?,"백정석, 이상희",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800623,,KDC 813,포함
비빔국수 잔치,"오승민, 이상희",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800624,,KDC 813,포함
밤 빵을 덥석!,"송승주, 혜경",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800625,,KDC 813,포함
하마의 방귀,"송승주, 박주희",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800626,,KDC 813,포함
우리끼리만 하는 인사,"최은규, 오동",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800627,,KDC 813,포함
바람 부는 날,"김장성, 변정연",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800628,,KDC 813,포함
우리 엄마는 언제나 바쁘대요,"이지현, 김완진",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800629,,KDC 813,포함
데굴데굴 떡,"배종숙, 김효숙",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800632,,KDC 813,포함
'아' 도깨비와 뼈다귀,"김효숙, 한창수",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800633,,KDC 813,포함
아기고양이의 행복한 여행,"McDonnell, Patrick, 기쁜세상",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800380,,KDC 843,포함
소원을 들어주는 선물,"김선희, 이상권",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800797,,KDC 813,포함
성적표,"Clements, Andrew, 홍연미",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800799,,KDC 843,포함
하나 하면 하나 있는 것은,"임석재, 인강",시,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800800,,KDC 811,포함
이야기꾼 생쥐와 이야기 좋아하는 고양이,"Scheffler, Ursel, 송소민",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800802,,KDC 853,포함
꽃가마 탄 호랑이,"정민정, 조미라",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800803,,KDC 813,포함
도착,"Tan, Shaun",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800806,,KDC 843,포함
느림보 토끼,"김종호, 윤아해",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800654,,KDC 813,포함
축구 선수가 될 거야,"한지예, 엄혜숙",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800656,,KDC 813,포함
양말 목욕탕으로 오세요!,"이주혜, 김영림",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800655,,KDC 813,포함
얼굴색은 많을수록 좋아요,"이경혜, 최자연",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800657,,KDC 813,포함
폴짝이가 커졌어요,"신지윤, 김소영",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800658,,KDC 813,포함
"바퀴야, 어디 있니?","이웅기, 이주혜",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800659,,KDC 813,포함
도깨비 창고,"이영경, 이영원",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800660,,KDC 813,포함
모래 바람이 불어요,"김성은, 조은영",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800661,,KDC 813,포함
수수께끼 카드,"민수현, 임영란",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800662,,KDC 813,포함
시원해 할아버지,"장연주, 양승현",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800663,,KDC 813,포함
할머니와 고양이,"심현경, 김경화",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800664,,KDC 813,포함
구름 옷을 입고,"박미정, 윤지연",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800666,,KDC 813,포함
달님 꿀,"김경희, 노유진",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800667,,KDC 813,포함
리타는 요술쟁이,"정지예, 박영란",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800668,,KDC 813,포함
뒤집어진 작은 거북,"유진희, 윤지연",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800669,,KDC 813,포함
마냐의 멋진 옷,"이혜영, 이미애",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800670,,KDC 813,포함
"날아라, 소냐!","황시노, 석준예",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800671,,KDC 813,포함
눈 만들기 대작전,"조은희, 민수현",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800672,,KDC 813,포함
구멍 속 친구들,"석윤예, 허정숙",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800673,,KDC 813,포함
머리카락이 길면 좋아요,"윤아해, 임일수",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800674,,KDC 813,포함
내 웃음 어디 갔지?,"김서정, Rayner, Catherine",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800807,,KDC 843,포함
고양이 목에 방울 달기,"정하섭, 유승하",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800809,,KDC 813,포함
도요새 공주,"조혜원, 김회경",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800810,,KDC 813,포함
투명인간이 된다면?,"박주희, 양승현",소설,,발표 시기 미상,http://lod.nl.go.kr/resource/KJU200800676,,KDC 813,포함
