제목,저자,장르,연도,연도 근거,링크,발행처,비고,통합 통계
함박눈이라는 슬픔:이성목 시집,이성목,시,2018,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1030601&isbn=9791188710256&mid=b30201000000,달아실,,포함
어쩌다 침착하게 예쁜 한국어 : 고운기 시집,고운기,시,2017,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1027986&isbn=9788983926531&mid=b30201000000,문학수첩,,포함
흰 밤에 꿈꾸다:정희성 시집,정희성,시,2019,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1030602&isbn=9788936424312&mid=b30201000000,창비,,포함
고요를 시청하다:고재종 시집,고재종,시,2019,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1031647&isbn=9791186530764&mid=b30201000000,문학들,,포함
누군가 말을 걸었다:우유진 시집,우유진,시,2018,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1030567&isbn=9791158963989&mid=b30201000000,시인동네,,포함
별들은 강으로 갔다:이향아 시집,이향아,시,2019,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1030576&isbn=9791187451624&mid=b30201000000,시와시학,,포함
우리가 견딘 모든 것들이 사랑이라면: 고주희 시집,고주희,시,2019,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1031659&isbn=9791187756552&mid=b30201000000,파란,,포함
편지에는 그냥 잘 지낸다고 쓴다: 윤제림 시집,윤제림,시,2019,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1031655&isbn=9788954658102&mid=b30201000000,문학동네,,포함
편지와 물고기 : 김경수 시집,김경수,시,2018,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1031378&isbn=9788960213890&mid=b30201000000,천년의시작,,포함
유쾌한 회전목마의 서랍 : 박성현 시집,박성현,시,2018,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1029563&isbn=9788927809319&mid=b30201000000,중앙일보플러스,,포함
유다복음 : 김은상 시집,김은상,시,2017,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1027980&isbn=9788961041898&mid=b30201000000,한국문연,,포함
누군가 간절히 나를 부를 때 : 임동확 시집,임동확,시,2017,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1027985&isbn=9788983926623&mid=b30201000000,문학수첩,,포함
우리가 너무 가엾다: 권혁소 시집,권혁소,시,2019,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1031657&isbn=9788966551156&mid=b30201000000,삶창,,포함
내일이 있어 우리는 슬프다 : 김광섭 시집,김광섭,시,2018,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1031342&isbn=9791187756217&mid=b30201000000,함께하는파란,,포함
달의 눈썹:제인자 시집,제인자,시,2018,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1030570&isbn=9791187413967&mid=b30201000000,북인,,포함
"댄스, 푸른푸른 : 김선우 시집",김선우,시,2018,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1029542&isbn=9791186367995&mid=b30201000000,창비교육,,포함
새벽에 생각하다 : 천양희 시집,천양희,시,2017,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1027988&isbn=9788932029962&mid=b30201000000,문학과지성사,,포함
"아버지, 액자는 따스한가요:박대성 시집",박대성,시,2018,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1030584&isbn=9791189205225&mid=b30201000000,황금알,,포함
어떤 사랑도 기록하지 말기를:이영주 시집,이영주,시,2019,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1031640&isbn=9788932035765&mid=b30201000000,문학과지성사,,포함
천 마리의 양들이 구름으로 몰려온다면:박춘희 시집,박춘희,시,2019,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1030594&isbn=9791187756422&mid=b30201000000,파란,,포함
직진 버스 타는 구름:이승일 사진 시집,이승일,시,2019,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1030593&isbn=9788994474731&mid=b30201000000,한그루,,포함
캣콜링:이소호 시집,이소호,시,2018,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1030596&isbn=9788937408748&mid=b30201000000,민음사,,중복 제외 (앞 순위 출처에 있음)
빨강 뒤에 오는 파랑: 손창기 시집,손창기,시,2019,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1031663&isbn=9788992219877&mid=b30201000000,애지,,포함
검은 사슴은 이렇게 말했을 거다:채호기 시집,채호기,시,2018,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1030556&isbn=9788954653510&mid=b30201000000,문학동네,,포함
그리움을 곁에 두고:박춘자 시집,박춘자,시,2019,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1030558&isbn=9791186955765&mid=b30201000000,시와표현,,포함
나의 끝 거창:신용목 시집,신용목,시,2019,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1030562&isbn=9788972759652&mid=b30201000000,현대문학,,포함
내 바다가 되어줄 수 있나요:민왕기 시집,민왕기,시,2019,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1030563&isbn=9791188710324&mid=b30201000000,달아실,,포함
엄마 반가사유상:손종수 시집,손종수,시,2019,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1031636&isbn=9791187413554&mid=b30201000000,북인,,포함
사랑과 교육:송승언 시집,송승언,시,2019,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1031644&isbn=9788937408809&mid=b30201000000,민음사,,포함
여수 : 서효인 시집,서효인,시,2017,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1027977&isbn=9788932029825&mid=b30201000000,문학과지성사,,포함
생활:이은봉 시집,이은봉,시,2019,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1031630&isbn=9788939230392&mid=b30201000000,실천문학,,포함
아득한 사랑의 거리였을까:박남희 시집,박남희,시,2019,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1031632&isbn=9791189128470&mid=b30201000000,걷는사람,,포함
한때 구름이었다:방수진 시집,방수진,시,2019,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1031641&isbn=9788983927538&mid=b30201000000,문학수첩,,포함
"판타지아, 발해:박해성 시집",박해성,소설,2018,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1030600&isbn=9791157283088&mid=b30201000000,지혜,,포함
끝없는 사람 : 이영광 시집,이영광,시,2018,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1031339&isbn=9788932031170&mid=b30201000000,문학과지성사,,포함
해를 오래 바라보았다: 이영광 신작 시집,이영광,시,2019,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1031672&isbn=9791156624202&mid=b30201000000,아시아,,중복 제외 (앞 순위 출처에 있음)
누군가의 시 한 편 : 시는 오래도록 펄럭이는 깃발이다,최승호,시,2018,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1029540&isbn=9791188710119&mid=b30201000000,달아실,,포함
금빛 샌드위치 : 설태수 시집,설태수,시,2018,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1031337&isbn=9791187081111&mid=b30201000000,예술가,,포함
꽃들의 이별법 : 문정영 시집,문정영,시,2018,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1031338&isbn=9791162430279&mid=b30201000000,시산맥사,,포함
북국독립서신:문창길 시집,문창길,시,2019,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1030577&isbn=9791196718701&mid=b30201000000,들꽃세상,,포함
푸른 사자 와니니 : 이현 장편동화,이현,동화,2019,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1030357&isbn=9788936442804&mid=b30201000000,창비,,포함
내가 모조리 차지해야지!,한규호,동화,2012,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1023773&isbn=9788998172046&mid=b30201000000,받침없는동화,,포함
마녀의 빗자루가 부러졌어요,한규호,동화,2013,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1023763&isbn=9788998172077&mid=b30201000000,받침없는동화,,포함
도깨비의 귀가 아파요,한규호,동화,2012,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1023770&isbn=9788998172015&mid=b30201000000,받침없는동화,,포함
나도 사자가 무서워,한규호,동화,2012,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1023771&isbn=9788998172022&mid=b30201000000,받침없는동화,,포함
옹기장수의 옹기가 와장창,한규호,동화,2013,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1023764&isbn=9788998172084&mid=b30201000000,받침없는동화,,포함
이가 아파서 치과에 가요,한규호,동화,2014,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1023774&isbn=9788998172053&mid=b30201000000,받침없는동화,,포함
토끼도 채소예요,한규호,동화,2012,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1023772&isbn=9788998172039&mid=b30201000000,받침없는동화,,포함
감이와 담이의 보름밤 모험,한규호,동화,2013,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1023765&isbn=9788998172091&mid=b30201000000,받침없는동화,,포함
마법의 뒤집개:받침편,한규호,동화,2013,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1023768&isbn=9788998172121&mid=b30201000000,받침없는동화,,포함
신기한 돈궤,한규호,동화,2013,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1023767&isbn=9788998172114&mid=b30201000000,받침없는동화,,포함
내 딸을 돌려다오,한규호,동화,2013,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1023766&isbn=9788998172107&mid=b30201000000,받침없는동화,,포함
척척박사와 꼬마 늑대 삐딱이:ㄱ받침편,한규호,동화,2013,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1023769&isbn=9788998172138&mid=b30201000000,받침없는동화,,포함
내 마음을 읽어주는 그림책,김영아,동화,2018,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1028264&isbn=9791187332152&mid=b30201000000,사우,,포함
시 읽는 밤,하상욱,시,2015,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1018069&isbn=9788959139668&mid=b30201000000,위즈덤하우스,,포함
세계전래동화 나무껍질의 소원,기탄출판 김상희,동화,2006,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1023384&isbn=9788979590241&mid=b30201000000,기탄출판,,포함
테스터 : 이희영 장편소설,이희영,장편소설,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1035285&isbn=9791190090766&mid=b30201000000,허블,,포함
돈의 시나리오,"김종봉, 제갈현열",희곡,2021,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1032698&isbn=9791130634432&mid=b30201000000,다산북스,,포함
메소포타미아와 히브리 신화,조철수,소설,2000,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1028790&isbn=898767089&mid=b30201000000,길,,포함
지는 것들의 이름 불러보면 : 박주용 시집,박주용,시,2020,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1032325&isbn=9791157283989&mid=b30201000000,지혜,,포함
고요한 우연 : 김수빈 장편소설,김수빈,장편소설,2023,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1035282&isbn=9788954691154&mid=b30201000000,문학동네,,포함
오늘의 SF.1,정소연 외,소설,2019,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1032197&isbn=9788950984526&mid=b30201000000,아르테,,포함
번지다:이용익 두 번째 수필집,이용익,수필,2021,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034232&isbn=9788958244431&mid=b30201000000,정은출판,,포함
착한 여자의 사랑 : 앨리스 먼로 소설,"먼로, 앨리스",소설,2018,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1029284&isbn=9788954653619&mid=b30201000000,문학동네,,포함
국밥論,박기영,수필,2023,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1036672&isbn=9791191914511&mid=b30201000000,詩와에세이,,포함
모든 경계에는 꽃이 핀다,함민복,평론,1996,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1029132&isbn=9788936421564&mid=b30201000000,창작과비평사,,포함
시계탕 : 권정민 그림책,권정민,동화,2025,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1037670&isbn=9788901293905&mid=b30201000000,웅진주니어,,포함
중국의 민간전설 양축 이야기,이주노,소설,2017,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1029756&isbn=9788968493980&mid=b30201000000,전남대학교출판부,,포함
"옛이야기 들썩, 우리 음악 얼쑤",이효분,소설,2013,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1022725&isbn=9788997715138&mid=b30201000000,웃는돌고래,,중복 제외 (앞 순위 출처에 있음)
귀족 시대 : 로맨스 판타지에는 없는 유럽의 실제 역사,임승휘,소설,2024,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1036662&isbn=9791142302084 &mid=b30201000000,타인의사유,,포함
그림책으로 읽는 아이들 마음,서천석,동화,2015,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1018002&isbn=9788936472672&mid=b30201000000,창비,,포함
살인자의 기억법:김영하 장편소설,김영하,장편소설,2013,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1026747&isbn=9788954622035&mid=b30201000000,문학동네,,중복 제외 (앞 순위 출처에 있음)
모방범:미야베 미유키 장편소설 1,미야베 미유키,장편소설,2012,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1027400&isbn=9788954617710&mid=b30201000000,문학동네,,포함
수박수박수 : 이상교 동시집,이상교,노래,2021,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034678&isbn=9788964964507&mid=b30201000000,토토북,,포함
중동신화여행,김헌선,소설,2018,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1029440&isbn=9791156623571&mid=b30201000000,아시아,,포함
매스커레이드 게임 : 히가시노 게이고 장편소설,히가시노 게이고,장편소설,2023,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1035731&isbn=9791167901996&mid=b30201000000,H(현대문학),,포함
어젯밤 그 소설 읽고 좋아졌어,김혜원,소설,2018,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1028359&isbn=9791186827277&mid=b30201000000,이다북스,,포함
"청소년소설, 어떻게 읽을 것인가",선주원,소설,2019,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1030824&isbn=9791158484149&mid=b30201000000,박이정출판사,,포함
해일 : 제7회 한국서정시문학상 수상시집,김추인,시,2021,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034223&isbn=9788961043021&mid=b30201000000,한국문연,,포함
영의 기원 : 천희란 소설집,천희란,단편소설,2018,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1029561&isbn=9788972758822&mid=b30201000000,현대문학,,포함
너 없이 걸었다:에세이,허수경,수필,2015,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1021302&isbn=9788954635455&mid=b30201000000,난다:문학동네,,중복 제외 (앞 순위 출처에 있음)
황금열광:하은정 장편소설,하은정,장편소설,2022,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1034422&isbn=9788949137018&mid=b30201000000,비룡소,,포함
"태백산맥:조정래 대하소설.1,제1부 한의 모닥불",조정래,소설,2014,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1021591&isbn=9788973377947&mid=b30201000000,해냄출판사,,포함
괭이부리말 아이들,김중미,평론,2001,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1014955&isbn=893643344X&mid=b30201000000,창작과비평사,,포함
철두철미한 은지: 장성자 동화집,장성자,동화,2021,발행 연도,https://www.ksponco.or.kr/lib/book/one/view?book_seq=1033161&isbn=9791197340802&mid=b30201000000,마루비,,포함
